"MULTILINESTRING ((-74.1757278310619 40.61221928183471, -74.1770545442406 40.61053263586348, -74.17839994550562 40.60892513010155))",2
"MULTILINESTRING ((-73.97941565061504 40.59321656101713, -73.9790851067926 40.593012758786834, -73.97902617233552 40.592976421671565, -73.97876175413536 40.592813387576975))",2
"MULTILINESTRING ((-73.9442962096658 40.83707743376171, -73.94402109202773 40.83777992905678))",1
"MULTILINESTRING ((-73.95863000753327 40.66605987504563, -73.95934422494275 40.66417564664741))",4
"MULTILINESTRING ((-73.94055963793066 40.788949464856636, -73.94050265237506 40.78902744120106, -73.94047533668034 40.789064818545775, -73.94006569159181 40.789625350140646))",2
"MULTILINESTRING ((-74.08352540153837 40.576998881352544, -74.08248365072556 40.576144315602235))",2
"MULTILINESTRING ((-74.09806839205905 40.59488151991975, -74.09873787399532 40.59448771492164))",2
"MULTILINESTRING ((-74.11509939950626 40.56316607073639, -74.11618433522486 40.56208263532358))",2
"MULTILINESTRING ((-73.89186025302008 40.67509058989761, -73.89095907824102 40.67522432120444))",1
"MULTILINESTRING ((-74.08373397276404 40.63573714405658, -74.08394671377144 40.63565410500406))",1
"MULTILINESTRING ((-74.23981008979139 40.50519385457282, -74.24049843448522 40.505060854936914))",1
"MULTILINESTRING ((-73.95820977659251 40.60337363559341, -73.95775745988533 40.60098588910535))",2
"MULTILINESTRING ((-74.00552261128944 40.70579101670124, -74.00474876285121 40.70523122148619))",1
"MULTILINESTRING ((-73.92307213217087 40.82362391021739, -73.92087678748327 40.82292841240144, -73.9200585778772 40.822669289073666))",2
"MULTILINESTRING ((-73.99091307553007 40.77098775903553, -73.99365606188508 40.772145962401034))",2
"MULTILINESTRING ((-74.08146304022725 40.59808234245218, -74.08129031468104 40.597807570886154, -74.08103536295737 40.597443984976515, -74.08079546928981 40.59707426420766, -74.08057098889238 40.596698966631536, -74.08036225233045 40.596318641937614))",1
"MULTILINESTRING ((-74.1176560400441 40.617189446901484, -74.1187686531868 40.61709392796229))",1
"MULTILINESTRING ((-74.06845068161921 40.60847577814674, -74.06946682247975 40.60798049357148, -74.07003502617432 40.607712684921715))",1
"MULTILINESTRING ((-74.13325879603694 40.61021185147696, -74.13311710828455 40.60850583170273))",1
"MULTILINESTRING ((-73.84340748874048 40.86356158983282, -73.84338273552581 40.86431678880588))",1
"MULTILINESTRING ((-74.23635261647038 40.510615964992745, -74.23807989887484 40.51038090418564))",1
"MULTILINESTRING ((-73.97984996383053 40.59851651245514, -73.97942586842979 40.59629752282503))",1
"MULTILINESTRING ((-73.96031827663464 40.80399151597135, -73.9624749354139 40.804885380044595))",1
"MULTILINESTRING ((-74.0915021227393 40.601007898499816, -74.09161539019291 40.59975533014579))",1
"MULTILINESTRING ((-73.9508852355763 40.584324071522325, -73.95038530028636 40.58344972573383))",2
"MULTILINESTRING ((-73.85198549257458 40.86425590015878, -73.85195531726686 40.86537127997489))",1
"MULTILINESTRING ((-73.85385321057676 40.84918451429062, -73.85304526868146 40.8495473324358))",1
"MULTILINESTRING ((-73.99464787365899 40.72593130476879, -73.99440309667881 40.7262635536212))",1
"MULTILINESTRING ((-73.93486257221306 40.68203056819769, -73.9347144105197 40.68129738430248))",1
"MULTILINESTRING ((-73.90733289722301 40.853816414564555, -73.90557007307468 40.8557873223941))",1
"MULTILINESTRING ((-74.0016087697255 40.683235204740306, -74.00193169898175 40.68256321791443))",2
"MULTILINESTRING ((-73.86463062031257 40.82512272305267, -73.86388074392882 40.8251694490799))",333
"MULTILINESTRING ((-73.8840838314263 40.822645537171724, -73.88266525483573 40.822826514691435))",197
"MULTILINESTRING ((-73.84108794452293 40.82843703764334, -73.84063577651757 40.828315710710946))",417
"MULTILINESTRING ((-73.95735275851955 40.58475006680754, -73.95731393059361 40.584495654299936, -73.95717339063485 40.58380271191943, -73.95711060989687 40.583493403563146, -73.95704184716709 40.58313806773535, -73.95703134246354 40.58303533191459))",50
"MULTILINESTRING ((-73.88080643310836 40.85745405968219, -73.880882962553 40.857780962589, -73.88094998662115 40.85808501095923, -73.88095103582137 40.858234016532336, -73.88093695531191 40.858294955711045, -73.88088802145742 40.858558965394415, -73.88089414257378 40.85855158795455, -73.88070101307852 40.8594079446193, -73.88051533645832 40.86034556824323, -73.8805054808896 40.860477561199524, -73.8805143129096 40.860611923523024, -73.88054250180184 40.86074636016306, -73.88059006284611 40.86087844823185, -73.88065633845909 40.86100581003758, -73.88071926163619 40.86109642880726, -73.88073995450473 40.86112622913516, -73.88083900606941 40.861237776164664, -73.88095114772987 40.8613389178393))",2000
"MULTILINESTRING ((-73.8198041505975 40.890031953815864, -73.81974671258773 40.89006059007227, -73.81946129967814 40.89022825294208, -73.81946012097518 40.890228945479656, -73.81940651728583 40.89026043427459))",1215
"MULTILINESTRING ((-73.91814786485779 40.82146961655286, -73.91805422086303 40.82144498544692))",20
"MULTILINESTRING ((-73.90724247135611 40.71139711955816, -73.90596197674934 40.71264610755632))",7
"MULTILINESTRING ((-73.9804096151717 40.69655934307986, -73.9794887526973 40.69648317952561, -73.97851035948563 40.69644251718518))",53
"MULTILINESTRING ((-73.92663026894016 40.82660768961123, -73.92565409994373 40.826284975218776))",2
"MULTILINESTRING ((-73.88013502812439 40.67917795596901, -73.87971702355814 40.67929497418793, -73.87925001961021 40.67942700508715))",127
"MULTILINESTRING ((-73.86978295693751 40.682118964562335, -73.86887963805236 40.68237591800285))",133
"MULTILINESTRING ((-73.88115244038353 40.66826802886216, -73.88085220170403 40.66717221794711))",5
"MULTILINESTRING ((-73.87495084210869 40.68650686293803, -73.87404129586645 40.68673306129328))",13
"MULTILINESTRING ((-73.83725105900866 40.87656790653767, -73.8358097016955 40.875972469766104))",1
"MULTILINESTRING ((-74.00645011883616 40.73940402966092, -74.00805064038931 40.739375401002945))",67
"MULTILINESTRING ((-73.93548506507034 40.64498985463097, -73.93451037531118 40.645028377360234))",587
"MULTILINESTRING ((-73.98573936799299 40.68963131042492, -73.984696605136 40.68922772007884))",104
"MULTILINESTRING ((-74.1112262559275 40.629685162522655, -74.11335921922324 40.629282473800764))",6
"MULTILINESTRING ((-74.16935308982197 40.57937810162223, -74.16943554420962 40.57889530714791, -74.16950171890022 40.57841082613218, -74.16955151938998 40.5779251171045, -74.16958491279621 40.57743867568828, -74.16960186553477 40.57695197957533))",33
"MULTILINESTRING ((-74.09411431199823 40.57286111237168, -74.09490322907102 40.57201088989457))",4
"MULTILINESTRING ((-73.98899355165204 40.62030339039094, -73.98685346466095 40.61901329612659))",10
"MULTILINESTRING ((-74.0138947570776 40.65546587474737, -74.01168429603439 40.65413435490641))",2
"MULTILINESTRING ((-73.94908246589867 40.72433644527014, -73.95002949967922 40.72599922706793))",14
"MULTILINESTRING ((-73.95679749082419 40.77496631066817, -73.9545574084331 40.774021194430226))",11
"MULTILINESTRING ((-73.92566899266578 40.861258950396, -73.926922433027 40.86323773168464))",57
"MULTILINESTRING ((-74.0035348064733 40.7174469526471, -74.0033889501815 40.717619227413024, -74.00304533455164 40.71802581613756))",83
"MULTILINESTRING ((-73.99744448632232 40.71406687329112, -73.99703118837417 40.714603815994806, -73.99674542635032 40.71501711711288))",27
"MULTILINESTRING ((-74.01149956044877 40.650376866020345, -74.00972490589325 40.64930594523239))",6
"MULTILINESTRING ((-73.89496232694368 40.86874892299487, -73.89324027701628 40.87059747888197, -73.89365955598511 40.87085832333907))",21
"MULTILINESTRING ((-73.9076472020829 40.82669549022082, -73.90722757019856 40.827783240256906))",91
"MULTILINESTRING ((-74.00891784465918 40.65337846573056, -74.00949577541662 40.652815316999195))",91
"MULTILINESTRING ((-73.94100254927513 40.819127818746935, -73.94104673537194 40.81914640555856, -73.94377635041502 40.820294563906614))",91
"MULTILINESTRING ((-73.84609428959209 40.81918242397134, -73.84582683381478 40.81921900198638, -73.84572045383818 40.81923355110104, -73.84560654502525 40.81924912919169, -73.8455010119995 40.81926356230585))",12
"MULTILINESTRING ((-73.86824357381074 40.84054670111128, -73.86939781241439 40.84162112361174))",13
"MULTILINESTRING ((-73.99141387917173 40.72758453674496, -73.99129790694788 40.72775524856222))",13
"MULTILINESTRING ((-73.97267231137309 40.785804603247044, -73.97551278660288 40.78700246733499))",24
"MULTILINESTRING ((-73.9399732803816 40.81542979360113, -73.94266153918798 40.81656165444708))",62
"MULTILINESTRING ((-73.90703174665998 40.82580947541316, -73.90537981749975 40.82687518333597))",47
"MULTILINESTRING ((-73.91726963482587 40.65733324349931, -73.91545094001475 40.655700021732216))",88
"MULTILINESTRING ((-73.93099663550157 40.86680995170566, -73.9309018927065 40.866973584914014, -73.93078888496818 40.86713210952907, -73.93065838301557 40.86728381454592, -73.93051156380473 40.8674270515184, -73.93034993183547 40.86756035848239, -73.93017527433575 40.86768248020305, -73.9299896181862 40.867792409866))",3
"MULTILINESTRING ((-73.97544279808928 40.69630252766784, -73.97445167161625 40.69627464846864))",37
"MULTILINESTRING ((-73.96023310794082 40.76624017570947, -73.9578687419164 40.76524232452882))",21
"MULTILINESTRING ((-73.9443437739984 40.64707820118389, -73.94416921920468 40.6454291867217))",20
"MULTILINESTRING ((-73.94269628960099 40.66405512923558, -73.94282892246841 40.66284748566928))",18
"MULTILINESTRING ((-73.94123546751895 40.58080864583877, -73.9402738372936 40.58081940693228))",32
"MULTILINESTRING ((-73.89943670840483 40.86211691156296, -73.8984103840671 40.86229696617701))",27
"MULTILINESTRING ((-73.95268708542687 40.67624508815778, -73.94991530388162 40.676096158325905))",127
"MULTILINESTRING ((-73.95856772860755 40.679047821296145, -73.95627735837313 40.67856652255877))",441
"MULTILINESTRING ((-73.87590719528728 40.65904758933986, -73.87493086684795 40.65769307274808))",2
"MULTILINESTRING ((-73.90615895465554 40.8627789784114, -73.90754978862 40.86281495021147))",13
"MULTILINESTRING ((-73.87403529491974 40.673784312344424, -73.87371848199574 40.67251052728064))",22
"MULTILINESTRING ((-74.1578711888354 40.58439412422445, -74.15847408104155 40.583806431132224))",3
"MULTILINESTRING ((-73.86451592455406 40.83777025561285, -73.86355551575355 40.83786562045683))",9
"MULTILINESTRING ((-74.0036354589967 40.72368202620902, -74.00261903352848 40.724880036612056))",30
"MULTILINESTRING ((-73.9874202614436 40.58965178172715, -73.98887817137657 40.58825129385928, -73.98946176325055 40.587939624193346))",7
"MULTILINESTRING ((-73.94478208171824 40.80576125596136, -73.94635570380973 40.80643391475519))",16
"MULTILINESTRING ((-73.99542892619812 40.60387706022415, -73.9932007171667 40.60253401927303))",13
"MULTILINESTRING ((-74.0051773110549 40.75140586515953, -74.00472225861256 40.75202386557437))",3
"MULTILINESTRING ((-74.1233889321145 40.60295777854558, -74.12337848414883 40.60174088633796))",1
"MULTILINESTRING ((-73.8924471409132 40.67371526938427, -73.89212328174933 40.672448940196766))",14
"MULTILINESTRING ((-74.0093376896359 40.628812245468865, -74.00713522358632 40.62748114734463))",4
"MULTILINESTRING ((-73.88233029324165 40.67650058573807, -73.88202187257224 40.67525984577015))",11
"MULTILINESTRING ((-73.9592014807175 40.6461286939934, -73.95897898403031 40.64496646930745))",31
"MULTILINESTRING ((-73.96867193956581 40.76734174517099, -73.96821493085855 40.7679678480867))",1
"MULTILINESTRING ((-73.96943102550703 40.753623508485795, -73.9672265506215 40.75268822283773))",53
"MULTILINESTRING ((-73.93793221399808 40.682427347591386, -73.9377880157908 40.68169433184586))",23
"MULTILINESTRING ((-73.86508025188797 40.88429242288778, -73.86425301743577 40.884029005623084))",9
"MULTILINESTRING ((-74.00159653597353 40.72611887674332, -74.00068690121441 40.72721720958083))",18
"MULTILINESTRING ((-74.01417832499509 40.67626355958498, -74.01480313672609 40.67573116868627))",16
"MULTILINESTRING ((-73.9351145789112 40.699551068434765, -73.93511180373994 40.69954622834683, -73.93510852915968 40.69954157292741, -73.93510477649346 40.69953713150573, -73.93510056816588 40.699532932406534, -73.93509593342651 40.699529002618135, -73.9350909002055 40.69952536778792, -73.93508550105825 40.69952205071791, -73.935079771183 40.699519072703886, -73.93507374666041 40.69951645303179, -73.93506746643544 40.699514208141196, -73.93506097011502 40.699512352796845, -73.93505429973078 40.69951089824672, -73.93504749819597 40.699509854566664, -73.93504060908825 40.699509227644704, -73.93503367554601 40.69950902236344, -73.93502674313338 40.69950923908368, -73.93501985565416 40.699509877495075, -73.93501305735698 40.6995109325968, -73.9350063911714 40.69951239771203, -73.93499990002877 40.699514264321124, -73.9349936262047 40.69951651921336, -73.93498760955347 40.69951914917661, -73.93498188817274 40.699522136642045, -73.93497649840064 40.69952546253218, -73.9349714761371 40.699529105758856, -73.93496685178121 40.69953304305304, -73.93496265639456 40.699537248968156, -73.93495891641777 40.69954169654732, -73.93495546954854 40.699546011107785, -73.93495243369065 40.69955050029634, -73.93494982383334 40.69955514251049, -73.93494765320717 40.69955991380134, -73.93494593306153 40.699564790386354, -73.93494467244588 40.69956974714161, -73.93494387644675 40.69957475977852, -73.93494355059208 40.699579802836084, -73.9349436949065 40.69958485118522, -73.93494431029656 40.699589878189585, -73.93494539238371 40.69959485955526, -73.93494693612985 40.699599770150286, -73.93494893385572 40.69960458450615, -73.93495137589876 40.69960927949859, -73.93495424863588 40.69961383032585, -73.93495753910148 40.6996182150345, -73.93496123014893 40.69962241049603, -73.93496530308825 40.69962639609402, -73.93496973680763 40.69963015171318, -73.93497450975387 40.69963365841074))",2
"MULTILINESTRING ((-73.98701514555319 40.76103736747785, -73.98656138533343 40.76166012236246))",3
"MULTILINESTRING ((-73.99355659531538 40.60912285122697, -73.9913576689595 40.60779429361673))",7
"MULTILINESTRING ((-73.94574702110302 40.827776484941715, -73.9452963315124 40.82839997666751))",2
"MULTILINESTRING ((-74.08833234136453 40.61167203804783, -74.0888658858797 40.61085929307533))",3
"MULTILINESTRING ((-74.13307917082987 40.60064775061579, -74.13310777548857 40.60091528124187))",2
"MULTILINESTRING ((-73.94373631643596 40.838469720598646, -73.94554302379592 40.83923228917643))",11
"MULTILINESTRING ((-73.97406954524283 40.74973499241255, -73.97397376708113 40.74969473606328, -73.97269251977932 40.749156171293016))",60
"MULTILINESTRING ((-73.97443937510903 40.69514177342567, -73.97434139200416 40.694270515022815))",1
"MULTILINESTRING ((-74.0030101437975 40.68439074301503, -74.00333337249275 40.68372058928314))",12
"MULTILINESTRING ((-73.96788811186822 40.61198339271434, -73.96739979578764 40.6094596070714))",15
"MULTILINESTRING ((-73.90821798576806 40.81014066986032, -73.90732234424466 40.80994802085846))",1
"MULTILINESTRING ((-74.08072937171806 40.5985609294822, -74.0795223885924 40.596628267589324))",3
"MULTILINESTRING ((-73.95829230705532 40.734134973465046, -73.95840811600557 40.7348441471048))",24
"MULTILINESTRING ((-73.99161412376868 40.59035644544202, -73.99115196298648 40.58981598874487))",8
"MULTILINESTRING ((-74.18464564083774 40.564350372521304, -74.18437997761076 40.56327112109724))",1
"MULTILINESTRING ((-73.95668950214922 40.62081786258058, -73.95549070038507 40.620950096714594))",2
"MULTILINESTRING ((-73.92491871701617 40.62798386441627, -73.9242972096997 40.62838658306119))",7
"MULTILINESTRING ((-73.93864732350123 40.619097246400656, -73.93828802405953 40.61932901938911))",1
"MULTILINESTRING ((-73.89797649483312 40.650494030868146, -73.89765449009069 40.650204514767154, -73.89760339811633 40.65015857757539, -73.89680589289452 40.64944152031982, -73.89675409526119 40.64939494751508, -73.89634446268525 40.64902662691007))",21
